corso_codice;materia_codice;materia_descrizione;url;tipo;docente_codice;docente_nome;lingua;e-learning;componente_id;componente_padre;componente_radice;componente_mutuazione
992;70011;METODI E STRUMENTI DI RICERCA PER LA TESI (PROVA FINALE I). (6);;modulo;34366;Pietrantoni Luca;;;405150;377625;377625;405150
992;70011;METODI E STRUMENTI DI RICERCA PER LA TESI (PROVA FINALE I). (7);;modulo;16624;Depolo Marco;;;406439;377625;377625;406439
992;70026;LIFELONG LEARNING;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/377634;;34752;Mazzoni Elvis;Italiano;;377634;0;377634;
992;70030;JOINT INTENSIVE LEARNING UNIT (WINTER SCHOOL) (C.I.).;;;;;;;377640;0;377640;
992;66418;JOINT INTENSIVE LEARNING UNIT (WINTER SCHOOL) - I;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/377642;modulo;31410;Zappal?á Salvatore;Inglese;;377642;377640;377640;
992;66420;JOINT INTENSIVE LEARNING UNIT (WINTER SCHOOL) - II;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/377643;modulo;31410;Zappal?á Salvatore;Inglese;;377643;377640;377640;
992;70031;INTEGRAZIONE, RICERCA E PROFESSIONE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/377645;;16624;Depolo Marco;Italiano;;377645;0;377645;
992;70029;STAGE PROFESSIONALE.;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/378500;;31410;Zappal?á Salvatore;Italiano;;378500;0;378500;
992;70269;NEW TRENDS IN WOP PSYCHOLOGY (C.I.).;;;;;;;378564;0;378564;
992;70270;EMERGENCY AND RISK PSYCHOLOGY;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/378565;modulo;34366;Pietrantoni Luca;Inglese;;378565;378564;378564;378565
992;70271;STATE-OF-THE-ART IN WOP PSYCHOLOGY;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/378566;modulo;16624;Depolo Marco;Inglese;;378566;378564;378564;378566
992;70270;EMERGENCY AND RISK PSYCHOLOGY;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/378568;;34366;Pietrantoni Luca;Inglese;;378568;0;378568;378565
992;70271;STATE-OF-THE-ART IN WOP PSYCHOLOGY;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/379903;;16624;Depolo Marco;Inglese;;379903;0;379903;378566
992;2523;PSICOLOGIA DEL LAVORO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384520;;45437;Zaniboni Sara;Italiano;;384520;0;384520;
992;72621;PSICOLOGIA DELLE RISORSE UMANE E METODOLOGIA (C.I.);;;;;;;384526;0;384526;
992;70014;PSICOLOGIA DELLE RISORSE UMANE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384527;modulo;32306;Mariani Marco Giovanni;Italiano;;384527;384526;384526;
992;2038;STATISTICA APPLICATA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384528;modulo;34369;Gremigni Paola;Italiano;;384528;384526;384526;
992;72623;COMUNICAZIONE ORGANIZZATIVA.;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384530;;37981;Cavallo Marino;Italiano;;384530;0;384530;
992;72626;METODI E TECNICHE DEGLI INTERVENTI (ERGONOMIA E ANALISI DEL LAVORO);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384531;;38213;Toderi Stefano;Italiano;;384531;0;384531;
992;72629;METODI E TECNICHE DEGLI INTERVENTI (ORGANIZZAZIONI);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384532;;31410;Zappal?á Salvatore;Italiano;;384532;0;384532;
992;72629;METODI E TECNICHE DEGLI INTERVENTI (ORGANIZZAZIONI) (1);;modulo;31410;Zappal?á Salvatore;Italiano;;385839;384532;384532;
992;72629;METODI E TECNICHE DEGLI INTERVENTI (ORGANIZZAZIONI) (2);;modulo;31410;Zappal?á Salvatore;;;385840;384532;384532;
992;72630;METODI E TECNICHE DEGLI INTERVENTI (RISORSE UMANE);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384535;;41489;Chiesa Rita;Italiano;;384535;0;384535;
992;72630;METODI E TECNICHE DEGLI INTERVENTI (RISORSE UMANE) (1);;modulo;41489;Chiesa Rita;Italiano;;385843;384535;384535;
992;72630;METODI E TECNICHE DEGLI INTERVENTI (RISORSE UMANE) (2);;modulo;32306;Mariani Marco Giovanni;;;385844;384535;384535;
992;73131;SCIENZE DEL LAVORO (C.I.)/A;;;;;;;385886;0;385886;
992;699;MEDICINA DEL LAVORO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/385891;modulo;601078;Farioli Andrea;Italiano;;385891;385886;385886;345499
