corso_codice;materia_codice;materia_descrizione;url;tipo;componente_id
8010;66702;FONDAMENTI DI ASTRONOMIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/366560;;366560
8010;75339;STATISTICA MATEMATICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/391711;;391711
8010;77942;METODI PROBABILISTICI PER LA FINANZA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/400687;;400687
8010;28357;ALGEBRA 1;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412476;;412476
8010;81853;ANALISI MATEMATICA 1A;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412477;;412477
8010;81854;ANALISI MATEMATICA 1B;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412478;;412478
8010;81855;GEOMETRIA 1A;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412479;;412479
8010;81856;GEOMETRIA 1B;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412480;;412480
8011;58361;FISICA GENERALE DI BASE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/323200;;323200
8011;28106;INFORMATICA PER LE SCIENZE AMBIENTALI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/323287;;323287
8011;28110;INQUINAMENTO AMBIENTALE E TECNOLOGIE DI DEPURAZIONE (C.I.);;;323295
8011;10584;CHIMICA FISICA AMBIENTALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/323297;modulo;323297
8011;28112;TECNOLOGIE DI DEPURAZIONE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/323298;modulo;323298
8011;26338;IDONEITA' LINGUA INGLESE B - 1;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/324507;;324507
8011;65926;ISTITUZIONI DI MATEMATICA 1;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/364473;;364473
8011;65927;BIOLOGIA ANIMALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/364474;;364474
8011;65928;BIOLOGIA VEGETALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/364477;;364477
8011;65931;CHIMICA GENERALE ED INORGANICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/364482;;364482
8011;65932;MICROBIOLOGIA AMBIENTALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/364486;;364486
8011;65933;GEOLOGIA E LITOLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/364488;;364488
8011;65934;ISTITUZIONI DI MATEMATICA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/364490;;364490
8011;55393;CHIMICA ORGANICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/364493;;364493
8011;65935;SISMOLOGIA E FISICA DELL'INTERNO DELLA TERRA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/364494;;364494
8011;65950;BIOLOGIA FUNZIONALE E MOLECOLARE (C.I.);;;364532
8011;65951;BIOCHIMICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/364533;modulo;364533
8011;65952;FISIOLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/364534;modulo;364534
8011;27604;CHIMICA ANALITICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/364537;;364537
8011;65954;ECOLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/364539;;364539
8011;65990;STRUTTURA E DINAMICA DELL'ATMOSFERA E DELL'OCEANO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/364677;;364677
8011;65995;TERMODINAMICA GEOCHIMICA (C.I.);;;364697
